key	host	time	test	card	backend	build	parameter	value	unit	note
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:tg	system-c	2026-08-25T00:11:46+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:tg	47.47	t/s generation	peak 8993 MiB VRAM during the run
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:vram	system-c	2026-08-25T00:11:46+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:vram	8993	MiB peak	
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:pp	system-c	2026-08-25T00:12:00+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:pp	1878.36	t/s prefill	peak 9440 MiB VRAM during the run
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:tg	system-c	2026-08-25T00:12:00+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:tg	45.06	t/s generation	peak 9440 MiB VRAM during the run
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:vram	system-c	2026-08-25T00:12:00+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:vram	9440	MiB peak	
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:pp	system-c	2026-08-25T00:12:21+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:pp	1484.72	t/s prefill	peak 10217 MiB VRAM during the run
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:tg	system-c	2026-08-25T00:12:21+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:tg	40.82	t/s generation	peak 10217 MiB VRAM during the run
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:vram	system-c	2026-08-25T00:12:21+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:vram	10217	MiB peak	
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768:pp	system-c	2026-08-25T00:12:58+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768:pp	1042.87	t/s prefill	peak 11850 MiB VRAM during the run
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768:tg	system-c	2026-08-25T00:12:58+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768:tg	34.50	t/s generation	peak 11850 MiB VRAM during the run
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768:vram	system-c	2026-08-25T00:12:58+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768:vram	11850	MiB peak	
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d65536	system-c	2026-08-25T00:13:01+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d65536			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d131072	system-c	2026-08-25T00:13:05+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d262144	system-c	2026-08-25T00:13:08+0200	context_depth		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d0:pp	system-c	2026-08-25T00:13:44+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d0:pp	1111.37	t/s prefill	peak 11629 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d0:tg	system-c	2026-08-25T00:13:44+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d0:tg	141.73	t/s generation	peak 11629 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d0:vram	system-c	2026-08-25T00:13:44+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d0:vram	11629	MiB peak	
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d4096:pp	system-c	2026-08-25T00:13:51+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d4096:pp	5789.92	t/s prefill	peak 11735 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d4096:tg	system-c	2026-08-25T00:13:51+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d4096:tg	147.95	t/s generation	peak 11735 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d4096:vram	system-c	2026-08-25T00:13:51+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d4096:vram	11735	MiB peak	
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d8192:pp	system-c	2026-08-25T00:13:58+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d8192:pp	5499.92	t/s prefill	peak 11825 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d8192:tg	system-c	2026-08-25T00:13:58+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d8192:tg	143.87	t/s generation	peak 11825 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d8192:vram	system-c	2026-08-25T00:13:58+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d8192:vram	11825	MiB peak	
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d16384	system-c	2026-08-25T00:14:00+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d16384			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d32768	system-c	2026-08-25T00:14:02+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d32768			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d65536	system-c	2026-08-25T00:14:04+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d65536			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d131072	system-c	2026-08-25T00:14:06+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:f16:d262144	system-c	2026-08-25T00:14:08+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:f16:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d0:pp	system-c	2026-08-25T00:14:12+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d0:pp	6030.15	t/s prefill	peak 11299 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d0:tg	system-c	2026-08-25T00:14:12+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d0:tg	152.06	t/s generation	peak 11299 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d0:vram	system-c	2026-08-25T00:14:12+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d0:vram	11299	MiB peak	
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d4096:pp	system-c	2026-08-25T00:14:17+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d4096:pp	5635.90	t/s prefill	peak 11677 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d4096:tg	system-c	2026-08-25T00:14:17+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d4096:tg	145.01	t/s generation	peak 11677 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d4096:vram	system-c	2026-08-25T00:14:17+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d4096:vram	11677	MiB peak	
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d8192:pp	system-c	2026-08-25T00:14:24+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d8192:pp	5400.51	t/s prefill	peak 11723 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d8192:tg	system-c	2026-08-25T00:14:24+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d8192:tg	138.66	t/s generation	peak 11723 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d8192:vram	system-c	2026-08-25T00:14:24+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d8192:vram	11723	MiB peak	
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d16384:pp	system-c	2026-08-25T00:14:32+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d16384:pp	4749.80	t/s prefill	peak 11825 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d16384:tg	system-c	2026-08-25T00:14:32+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d16384:tg	126.76	t/s generation	peak 11825 MiB VRAM during the run
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d16384:vram	system-c	2026-08-25T00:14:32+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d16384:vram	11825	MiB peak	
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d32768	system-c	2026-08-25T00:14:34+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d32768			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d65536	system-c	2026-08-25T00:14:36+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d65536			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d131072	system-c	2026-08-25T00:14:38+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|gpt-oss-20b-MXFP4:q8_0:d262144	system-c	2026-08-25T00:14:40+0200	context_depth		cuda	unknown	gpt-oss-20b-MXFP4:q8_0:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d0:pp	system-c	2026-08-25T00:15:07+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d0:pp	2876.47	t/s prefill	peak 8799 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d0:tg	system-c	2026-08-25T00:15:08+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d0:tg	50.89	t/s generation	peak 8799 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d0:vram	system-c	2026-08-25T00:15:08+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d0:vram	8799	MiB peak	
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d4096:pp	system-c	2026-08-25T00:15:18+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d4096:pp	2380.64	t/s prefill	peak 9557 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d4096:tg	system-c	2026-08-25T00:15:18+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d4096:tg	46.85	t/s generation	peak 9557 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d4096:vram	system-c	2026-08-25T00:15:18+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d4096:vram	9557	MiB peak	
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d8192:pp	system-c	2026-08-25T00:15:31+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d8192:pp	1971.22	t/s prefill	peak 10363 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d8192:tg	system-c	2026-08-25T00:15:31+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d8192:tg	43.20	t/s generation	peak 10363 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d8192:vram	system-c	2026-08-25T00:15:31+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d8192:vram	10363	MiB peak	
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d16384:pp	system-c	2026-08-25T00:15:51+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d16384:pp	1441.55	t/s prefill	peak 11861 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d16384:tg	system-c	2026-08-25T00:15:51+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d16384:tg	37.66	t/s generation	peak 11861 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d16384:vram	system-c	2026-08-25T00:15:51+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d16384:vram	11861	MiB peak	
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d32768	system-c	2026-08-25T00:15:53+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d32768			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d65536	system-c	2026-08-25T00:15:55+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d65536			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d131072	system-c	2026-08-25T00:15:57+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d262144	system-c	2026-08-25T00:15:59+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d0:pp	system-c	2026-08-25T00:16:07+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d0:pp	2891.01	t/s prefill	peak 8495 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d0:tg	system-c	2026-08-25T00:16:07+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d0:tg	50.32	t/s generation	peak 8495 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d0:vram	system-c	2026-08-25T00:16:07+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d0:vram	8495	MiB peak	
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:pp	system-c	2026-08-25T00:16:17+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:pp	2323.24	t/s prefill	peak 9153 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:tg	system-c	2026-08-25T00:16:17+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:tg	45.93	t/s generation	peak 9153 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:vram	system-c	2026-08-25T00:16:17+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d4096:vram	9153	MiB peak	
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:pp	system-c	2026-08-25T00:16:29+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:pp	1921.80	t/s prefill	peak 9599 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:tg	system-c	2026-08-25T00:16:29+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:tg	42.63	t/s generation	peak 9599 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:vram	system-c	2026-08-25T00:16:29+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:vram	9599	MiB peak	
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:pp	system-c	2026-08-25T00:16:48+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:pp	1383.19	t/s prefill	peak 10377 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:tg	system-c	2026-08-25T00:16:48+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:tg	37.17	t/s generation	peak 10377 MiB VRAM during the run
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:vram	system-c	2026-08-25T00:16:48+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:vram	10377	MiB peak	
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768	system-c	2026-08-25T00:16:50+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d65536	system-c	2026-08-25T00:16:52+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d65536			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d131072	system-c	2026-08-25T00:16:54+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||cuda|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d262144	system-c	2026-08-25T00:16:56+0200	context_depth		cuda	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||||coverage	system-c	2026-08-25T00:16:56+0200	context_depth				coverage	188/224	combinations	2 builds x 7 models x 2 caches x 8 depths
multi_gpu||vulkan|unknown|	system-c	2026-08-25T00:16:56+0200	multi_gpu		vulkan	unknown				skipped: only 1 card visible to vulkan
multi_gpu||cuda|unknown|	system-c	2026-08-25T00:16:56+0200	multi_gpu		cuda	unknown				skipped: only 1 card visible to cuda
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:f16:d8192:ok	system-c	2026-08-25T00:17:22+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:f16:d8192:ok	11002	MiB peak	allocation probe, 89 samples
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:f16:d16384:ok	system-c	2026-08-25T00:17:27+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:f16:d16384:ok	11002	MiB peak	allocation probe, 17 samples
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:f16:d32768:fail	system-c	2026-08-25T00:17:31+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:f16:d32768:fail			allocation of size 423624704 failed.
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:f16:d24576:fail	system-c	2026-08-25T00:17:34+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:f16:d24576:fail			allocation of size 423624704 failed.
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:f16:d20480:fail	system-c	2026-08-25T00:17:37+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:f16:d20480:fail			allocation of size 423624704 failed.
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:f16:ceiling	system-c	2026-08-25T00:17:37+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:f16:ceiling	16384	tokens	first failure at 20480
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:q8_0:d8192:ok	system-c	2026-08-25T00:17:41+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:q8_0:d8192:ok	11520	MiB peak	allocation probe, 12 samples
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:q8_0:d16384:ok	system-c	2026-08-25T00:17:44+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:q8_0:d16384:ok	11002	MiB peak	allocation probe, 11 samples
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:q8_0:d32768:ok	system-c	2026-08-25T00:17:48+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:q8_0:d32768:ok	11002	MiB peak	allocation probe, 11 samples
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:q8_0:d65536:fail	system-c	2026-08-25T00:17:51+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:q8_0:d65536:fail			allocation of size 423624704 failed.
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:q8_0:d49152:fail	system-c	2026-08-25T00:17:54+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:q8_0:d49152:fail			allocation of size 423624704 failed.
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:q8_0:d40960:fail	system-c	2026-08-25T00:17:58+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:q8_0:d40960:fail			allocation of size 423624704 failed.
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:q8_0:d36864:ok	system-c	2026-08-25T00:18:01+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:q8_0:d36864:ok	11002	MiB peak	allocation probe, 11 samples
fit_ceiling||vulkan|unknown|gpt-oss-20b-MXFP4:q8_0:ceiling	system-c	2026-08-25T00:18:01+0200	fit_ceiling		vulkan	unknown	gpt-oss-20b-MXFP4:q8_0:ceiling	36864	tokens	first failure at 40960
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d8192:ok	system-c	2026-08-25T00:18:26+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d8192:ok	10085	MiB peak	allocation probe, 86 samples
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d16384:ok	system-c	2026-08-25T00:18:31+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d16384:ok	8200	MiB peak	allocation probe, 16 samples
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d32768:fail	system-c	2026-08-25T00:18:34+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d32768:fail			allocation of size 1073741824 failed.
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d24576:fail	system-c	2026-08-25T00:18:38+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d24576:fail			allocation of size 1056964608 failed.
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d20480:fail	system-c	2026-08-25T00:18:41+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:d20480:fail			allocation of size 880803840 failed.
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:ceiling	system-c	2026-08-25T00:18:41+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:f16:ceiling	16384	tokens	first failure at 20480
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:ok	system-c	2026-08-25T00:18:44+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d8192:ok	9362	MiB peak	allocation probe, 11 samples
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:ok	system-c	2026-08-25T00:18:48+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d16384:ok	9833	MiB peak	allocation probe, 12 samples
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768:ok	system-c	2026-08-25T00:18:51+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d32768:ok	11465	MiB peak	allocation probe, 12 samples
fit_ceiling||vulkan|unknown|DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d65536:fail	system-c	2026-08-25T00:18:55+0200	fit_ceiling		vulkan	unknown	DeepSeek-R1-Distill-Qwen-14B-Q4_K_M:q8_0:d65536:fail			allocation of size 1069547520 failed.
