key	host	time	test	card	backend	build	parameter	value	unit	note
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:f16:d8192	LLMWorkerHost	2026-08-26T02:43:14+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:f16:d8192			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:f16:d16384	LLMWorkerHost	2026-08-26T02:43:15+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:f16:d16384			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:f16:d32768	LLMWorkerHost	2026-08-26T02:43:16+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:f16:d32768			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:f16:d65536	LLMWorkerHost	2026-08-26T02:43:17+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:f16:d65536			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:f16:d131072	LLMWorkerHost	2026-08-26T02:43:18+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:f16:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:f16:d262144	LLMWorkerHost	2026-08-26T02:43:19+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:f16:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:q8_0:d0	LLMWorkerHost	2026-08-26T02:43:20+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:q8_0:d0			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:q8_0:d4096	LLMWorkerHost	2026-08-26T02:43:21+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:q8_0:d4096			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:q8_0:d8192	LLMWorkerHost	2026-08-26T02:43:22+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:q8_0:d8192			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:q8_0:d16384	LLMWorkerHost	2026-08-26T02:43:23+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:q8_0:d16384			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:q8_0:d32768	LLMWorkerHost	2026-08-26T02:43:24+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:q8_0:d32768			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:q8_0:d65536	LLMWorkerHost	2026-08-26T02:43:25+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:q8_0:d65536			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:q8_0:d131072	LLMWorkerHost	2026-08-26T02:43:26+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:q8_0:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Chroma1-HD-Q8_0:q8_0:d262144	LLMWorkerHost	2026-08-26T02:43:28+0200	context_depth		vulkan	v0.2.0	Chroma1-HD-Q8_0:q8_0:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d0:pp	LLMWorkerHost	2026-08-26T02:43:53+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d0:pp	809.25	t/s prefill	peak 9807 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d0:tg	LLMWorkerHost	2026-08-26T02:43:53+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d0:tg	35.11	t/s generation	peak 9807 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d0:vram	LLMWorkerHost	2026-08-26T02:43:53+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d0:vram	9807	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d4096:pp	LLMWorkerHost	2026-08-26T02:44:13+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d4096:pp	734.52	t/s prefill	peak 10512 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d4096:tg	LLMWorkerHost	2026-08-26T02:44:13+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d4096:tg	31.49	t/s generation	peak 10512 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d4096:vram	LLMWorkerHost	2026-08-26T02:44:13+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d4096:vram	10512	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d8192:pp	LLMWorkerHost	2026-08-26T02:44:39+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d8192:pp	631.31	t/s prefill	peak 11216 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d8192:tg	LLMWorkerHost	2026-08-26T02:44:39+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d8192:tg	29.78	t/s generation	peak 11216 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d8192:vram	LLMWorkerHost	2026-08-26T02:44:39+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d8192:vram	11216	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d16384:pp	LLMWorkerHost	2026-08-26T02:45:22+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d16384:pp	454.15	t/s prefill	peak 12624 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d16384:tg	LLMWorkerHost	2026-08-26T02:45:22+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d16384:tg	26.36	t/s generation	peak 12624 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d16384:vram	LLMWorkerHost	2026-08-26T02:45:22+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d16384:vram	12624	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d32768:pp	LLMWorkerHost	2026-08-26T02:46:55+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d32768:pp	248.39	t/s prefill	peak 15441 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d32768:tg	LLMWorkerHost	2026-08-26T02:46:55+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d32768:tg	21.92	t/s generation	peak 15441 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d32768:vram	LLMWorkerHost	2026-08-26T02:46:55+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d32768:vram	15441	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d65536:pp	LLMWorkerHost	2026-08-26T02:53:50+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d65536:pp	103.67	t/s prefill	peak 21076 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d65536:tg	LLMWorkerHost	2026-08-26T02:53:50+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d65536:tg	16.27	t/s generation	peak 21076 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d65536:vram	LLMWorkerHost	2026-08-26T02:53:50+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d65536:vram	21076	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d131072	LLMWorkerHost	2026-08-26T02:54:10+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:f16:d262144	LLMWorkerHost	2026-08-26T02:55:03+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:f16:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d0:pp	LLMWorkerHost	2026-08-26T02:55:33+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d0:pp	853.73	t/s prefill	peak 9769 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d0:tg	LLMWorkerHost	2026-08-26T02:55:33+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d0:tg	33.90	t/s generation	peak 9769 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d0:vram	LLMWorkerHost	2026-08-26T02:55:33+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d0:vram	9769	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d4096:pp	LLMWorkerHost	2026-08-26T02:55:53+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d4096:pp	715.51	t/s prefill	peak 10167 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d4096:tg	LLMWorkerHost	2026-08-26T02:55:53+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d4096:tg	30.34	t/s generation	peak 10167 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d4096:vram	LLMWorkerHost	2026-08-26T02:55:53+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d4096:vram	10167	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d8192:pp	LLMWorkerHost	2026-08-26T02:56:20+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d8192:pp	613.70	t/s prefill	peak 10565 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d8192:tg	LLMWorkerHost	2026-08-26T02:56:20+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d8192:tg	27.28	t/s generation	peak 10565 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d8192:vram	LLMWorkerHost	2026-08-26T02:56:20+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d8192:vram	10565	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d16384:pp	LLMWorkerHost	2026-08-26T02:57:05+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d16384:pp	449.84	t/s prefill	peak 11360 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d16384:tg	LLMWorkerHost	2026-08-26T02:57:05+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d16384:tg	23.98	t/s generation	peak 11360 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d16384:vram	LLMWorkerHost	2026-08-26T02:57:05+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d16384:vram	11360	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d32768:pp	LLMWorkerHost	2026-08-26T02:58:42+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d32768:pp	273.64	t/s prefill	peak 12951 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d32768:tg	LLMWorkerHost	2026-08-26T02:58:42+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d32768:tg	19.61	t/s generation	peak 12951 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d32768:vram	LLMWorkerHost	2026-08-26T02:58:42+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d32768:vram	12951	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d65536:pp	LLMWorkerHost	2026-08-26T03:03:05+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d65536:pp	187.68	t/s prefill	peak 16133 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d65536:tg	LLMWorkerHost	2026-08-26T03:03:05+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d65536:tg	15.10	t/s generation	peak 16133 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d65536:vram	LLMWorkerHost	2026-08-26T03:03:05+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d65536:vram	16133	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d131072:pp	LLMWorkerHost	2026-08-26T03:26:37+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d131072:pp	82.06	t/s prefill	peak 22498 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d131072:tg	LLMWorkerHost	2026-08-26T03:26:37+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d131072:tg	7.60	t/s generation	peak 22498 MiB VRAM during the run
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d131072:vram	LLMWorkerHost	2026-08-26T03:26:37+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d131072:vram	22498	MiB peak	
context_depth||vulkan|v0.2.0|Codestral-22B-v0.1-Q4_K_M:q8_0:d262144	LLMWorkerHost	2026-08-26T03:27:00+0200	context_depth		vulkan	v0.2.0	Codestral-22B-v0.1-Q4_K_M:q8_0:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d0:pp	LLMWorkerHost	2026-08-26T03:27:17+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d0:pp	1275.69	t/s prefill	peak 6033 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d0:tg	LLMWorkerHost	2026-08-26T03:27:17+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d0:tg	49.00	t/s generation	peak 6033 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d0:vram	LLMWorkerHost	2026-08-26T03:27:17+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d0:vram	6033	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d4096:pp	LLMWorkerHost	2026-08-26T03:27:32+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d4096:pp	1069.94	t/s prefill	peak 6641 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d4096:tg	LLMWorkerHost	2026-08-26T03:27:32+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d4096:tg	43.76	t/s generation	peak 6641 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d4096:vram	LLMWorkerHost	2026-08-26T03:27:32+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d4096:vram	6641	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d8192:pp	LLMWorkerHost	2026-08-26T03:27:51+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d8192:pp	918.62	t/s prefill	peak 7250 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d8192:tg	LLMWorkerHost	2026-08-26T03:27:51+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d8192:tg	39.79	t/s generation	peak 7250 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d8192:vram	LLMWorkerHost	2026-08-26T03:27:51+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d8192:vram	7250	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d16384:pp	LLMWorkerHost	2026-08-26T03:28:23+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d16384:pp	597.50	t/s prefill	peak 8466 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d16384:tg	LLMWorkerHost	2026-08-26T03:28:23+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d16384:tg	35.96	t/s generation	peak 8466 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d16384:vram	LLMWorkerHost	2026-08-26T03:28:23+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d16384:vram	8466	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d32768:pp	LLMWorkerHost	2026-08-26T03:29:24+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d32768:pp	461.05	t/s prefill	peak 10898 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d32768:tg	LLMWorkerHost	2026-08-26T03:29:24+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d32768:tg	28.94	t/s generation	peak 10898 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d32768:vram	LLMWorkerHost	2026-08-26T03:29:24+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d32768:vram	10898	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d65536:pp	LLMWorkerHost	2026-08-26T03:32:04+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d65536:pp	256.91	t/s prefill	peak 15765 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d65536:tg	LLMWorkerHost	2026-08-26T03:32:04+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d65536:tg	21.34	t/s generation	peak 15765 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d65536:vram	LLMWorkerHost	2026-08-26T03:32:04+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d65536:vram	15765	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d131072	LLMWorkerHost	2026-08-26T03:32:14+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d131072			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d262144	LLMWorkerHost	2026-08-26T03:32:41+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:f16:d262144			no measurement -- most likely too little VRAM for the cache
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d0:pp	LLMWorkerHost	2026-08-26T03:32:59+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d0:pp	1246.96	t/s prefill	peak 6001 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d0:tg	LLMWorkerHost	2026-08-26T03:32:59+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d0:tg	47.21	t/s generation	peak 6001 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d0:vram	LLMWorkerHost	2026-08-26T03:32:59+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d0:vram	6001	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d4096:pp	LLMWorkerHost	2026-08-26T03:33:14+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d4096:pp	1039.28	t/s prefill	peak 6348 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d4096:tg	LLMWorkerHost	2026-08-26T03:33:14+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d4096:tg	41.25	t/s generation	peak 6348 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d4096:vram	LLMWorkerHost	2026-08-26T03:33:14+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d4096:vram	6348	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d8192:pp	LLMWorkerHost	2026-08-26T03:33:34+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d8192:pp	878.90	t/s prefill	peak 6694 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d8192:tg	LLMWorkerHost	2026-08-26T03:33:34+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d8192:tg	39.04	t/s generation	peak 6694 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d8192:vram	LLMWorkerHost	2026-08-26T03:33:34+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d8192:vram	6694	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d16384:pp	LLMWorkerHost	2026-08-26T03:34:06+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d16384:pp	675.34	t/s prefill	peak 7388 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d16384:tg	LLMWorkerHost	2026-08-26T03:34:06+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d16384:tg	34.31	t/s generation	peak 7388 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d16384:vram	LLMWorkerHost	2026-08-26T03:34:06+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d16384:vram	7388	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d32768:pp	LLMWorkerHost	2026-08-26T03:35:14+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d32768:pp	437.43	t/s prefill	peak 8774 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d32768:tg	LLMWorkerHost	2026-08-26T03:35:14+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d32768:tg	25.81	t/s generation	peak 8774 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d32768:vram	LLMWorkerHost	2026-08-26T03:35:14+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d32768:vram	8774	MiB peak	
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d65536:pp	LLMWorkerHost	2026-08-26T03:38:21+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d65536:pp	261.56	t/s prefill	peak 11548 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d65536:tg	LLMWorkerHost	2026-08-26T03:38:21+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d65536:tg	18.82	t/s generation	peak 11548 MiB VRAM during the run
context_depth||vulkan|v0.2.0|agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d65536:vram	LLMWorkerHost	2026-08-26T03:38:21+0200	context_depth		vulkan	v0.2.0	agentica-org_DeepCoder-14B-Preview-Q4_K_M:q8_0:d65536:vram	11548	MiB peak	
